Age,Handsome,Height,Body Fat%,Crazy on work,Attitude,Wage,Temper,Responsibility,Have a cat,Ma bao,Have a car,Have a house,Have a rich dad,Jai Jai,Label
25,2,175,18,0,1,54388,2,1,1,1,0,0,1,0,0
30,3,185,32,0,1,131305,5,0,1,0,1,1,0,0,1
28,3,190,20,1,0,60983,5,1,0,0,0,0,1,0,0
30,5,189,20,1,1,110713,0,0,1,1,1,1,0,0,0
23,4,190,26,1,0,37318,0,1,1,1,0,1,0,0,0
26,2,188,12,1,1,94701,1,0,0,0,1,0,1,1,0
30,1,172,12,0,1,30404,5,1,1,0,1,1,0,0,1
25,5,175,33,0,1,93974,1,1,0,0,0,1,1,0,1
24,2,166,23,0,1,145879,0,0,1,0,0,0,1,0,1
25,4,187,21,0,1,40432,2,0,0,1,0,0,0,0,0
23,3,168,17,0,1,97526,5,0,1,1,0,1,0,0,0
24,0,170,32,0,1,56289,1,0,1,0,1,0,0,0,0
30,3,165,33,0,0,92206,2,0,0,1,1,0,0,1,0
23,5,177,20,0,1,130282,2,0,0,1,1,0,0,1,0
26,0,168,33,0,0,93852,5,1,1,1,1,1,1,1,0
25,5,181,15,1,0,95913,4,0,0,1,0,0,1,1,0
26,2,181,32,0,1,121740,3,0,0,0,1,0,1,1,1
24,3,166,23,0,1,33318,3,1,1,0,1,1,0,0,1
22,0,160,22,1,1,85502,4,1,0,1,1,1,1,0,0
30,0,174,28,0,1,131478,1,0,1,0,0,1,0,0,1
24,5,180,11,0,1,52028,1,1,0,0,0,1,1,0,0
25,5,167,25,0,1,46968,2,1,0,1,1,0,0,1,0
29,2,172,12,1,1,29295,0,0,1,0,1,1,0,1,0
25,5,171,34,0,1,35695,0,0,0,1,0,1,0,1,0
27,5,183,12,1,1,125960,4,0,1,1,0,1,0,0,0
23,5,183,23,0,1,73152,5,1,1,0,0,1,0,1,1
25,1,160,11,0,1,109092,1,1,0,1,1,1,1,0,0
24,4,170,25,1,0,102705,1,0,1,1,1,1,0,0,0
24,0,189,27,0,0,112696,5,1,0,1,1,1,1,1,0
28,2,161,21,0,1,58540,3,1,0,1,0,0,1,0,0
23,2,181,28,0,0,61586,2,0,0,1,0,1,1,0,0
29,5,178,15,1,1,143612,0,0,1,0,0,0,1,0,1
29,5,169,16,0,1,35325,1,0,0,1,1,1,0,1,0
25,2,174,26,0,1,138447,5,0,0,0,1,1,0,1,1
30,4,164,18,1,1,72714,3,1,1,1,0,1,0,0,0
22,4,190,12,1,0,104226,1,1,0,0,1,1,1,0,0
29,2,161,15,1,0,118362,2,0,1,1,0,1,0,1,0
27,0,160,27,1,1,53911,3,0,1,1,0,1,0,0,0
26,3,185,17,1,1,49837,5,0,1,1,0,0,1,0,0
28,5,161,25,0,0,107858,2,1,1,0,0,1,1,1,0
23,5,161,19,1,0,60367,2,0,0,1,0,1,0,1,0
23,0,183,31,1,0,112937,2,1,0,0,0,0,0,1,0
25,0,177,21,1,0,134446,2,0,1,0,0,1,0,1,0
28,5,183,24,1,0,138285,3,0,0,1,0,0,1,0,0
28,5,160,18,0,1,39652,0,0,1,1,1,0,0,1,0
29,4,168,21,1,1,92518,2,1,1,1,0,0,0,1,0
23,4,175,25,0,0,75081,4,1,0,1,0,0,0,1,0
29,5,160,11,0,1,85434,2,1,0,0,1,1,1,1,1
29,1,160,9,0,1,73314,5,0,0,0,0,0,1,0,1
26,5,164,16,1,1,70105,2,0,0,0,0,1,0,1,0
24,0,161,28,0,0,128640,4,1,0,0,0,0,1,1,1
26,3,180,12,1,1,128427,1,1,0,1,0,0,1,0,0
30,3,164,22,1,0,77587,1,0,0,0,1,1,1,0,0
22,4,181,14,0,1,106949,5,0,1,0,1,0,1,1,1
22,5,189,8,0,0,66360,1,1,0,1,1,1,1,1,0
30,0,166,8,0,1,138413,3,0,0,1,1,1,1,0,0
27,2,183,30,1,0,79718,4,0,1,0,1,1,0,1,0
29,0,172,34,0,1,101381,4,1,0,0,0,1,1,0,1
28,5,173,15,1,0,144880,0,1,1,1,0,1,1,0,0
24,1,185,24,1,1,142055,4,0,0,0,0,1,0,1,1
25,1,187,25,1,1,91522,3,1,1,0,1,0,1,1,1
29,4,169,25,1,1,69742,3,1,1,1,1,1,0,0,0
22,4,180,25,1,0,149752,4,1,0,1,1,1,1,0,0
26,5,189,25,0,0,38045,0,0,0,0,1,0,1,1,0
30,3,169,27,0,0,89907,0,1,0,1,1,1,1,1,0
24,1,173,19,1,0,139670,4,1,0,1,1,0,1,0,0
25,0,184,9,1,1,86316,3,0,0,0,1,1,1,1,0
29,2,167,13,0,1,90401,2,0,1,0,0,1,0,1,0
25,0,181,22,1,0,143923,1,0,1,0,0,0,0,1,0
22,5,184,25,1,0,56382,3,0,1,1,1,1,1,0,0
23,2,172,20,0,1,83663,4,1,1,1,1,0,0,1,0
25,4,169,17,0,1,143313,0,0,0,1,0,1,1,1,0
27,2,161,10,0,0,61329,3,1,0,0,1,0,0,1,0
30,3,189,28,0,0,83160,4,1,0,0,1,1,1,1,0
26,4,176,18,0,1,55526,4,1,1,1,0,0,1,0,0
22,1,180,20,0,1,38839,4,0,0,0,1,1,1,1,0
29,0,171,16,0,1,33650,4,0,1,0,1,1,1,0,0
30,5,169,10,0,0,29663,4,1,1,0,0,1,1,1,0
27,3,184,19,0,1,51939,1,1,1,0,0,1,0,1,0
30,4,188,14,1,0,125138,2,0,1,1,0,0,1,0,0
30,4,187,26,0,1,78406,5,1,0,1,0,1,0,1,1
24,1,178,20,1,0,100216,4,0,1,1,1,1,1,1,0
28,0,172,19,0,0,104134,3,0,0,1,0,0,0,1,0
30,0,163,19,1,1,121334,3,1,1,0,0,0,1,1,1
30,5,182,30,1,0,141290,3,0,0,1,0,0,1,1,0
23,3,162,12,0,1,44824,5,1,1,1,0,1,0,1,0
28,1,183,25,1,0,100083,3,0,1,1,1,1,1,0,0
23,2,188,8,0,1,148539,0,1,0,0,0,0,0,1,1
30,5,174,10,0,1,98682,5,0,0,1,0,0,1,1,0
28,0,186,12,1,1,37874,2,1,0,0,0,1,1,1,0
24,0,179,33,1,0,63655,2,0,0,0,0,0,1,0,0
24,5,176,16,0,1,147428,3,0,1,1,0,0,0,1,0
25,4,161,13,0,1,149305,1,0,0,0,0,0,0,1,1
26,5,190,24,1,0,76530,2,0,0,1,0,0,1,0,0
29,2,165,32,0,0,86710,0,0,0,1,1,1,0,1,0
30,1,187,12,0,1,82737,5,0,0,0,0,1,0,0,1
26,3,176,14,0,0,66310,3,0,0,1,1,1,1,0,0
22,5,188,28,1,1,123876,0,0,0,0,1,0,1,1,0
24,5,179,27,1,0,117367,0,1,1,1,0,1,1,0,0
29,4,166,19,1,0,58364,3,0,1,1,0,1,0,1,0
22,2,189,9,1,1,79302,4,0,0,1,0,0,0,1,0
28,5,160,18,0,1,145039,3,1,1,1,0,0,0,0,1
25,1,166,10,1,1,112856,1,1,0,1,0,0,0,1,0
30,2,176,10,1,1,113382,5,0,1,1,0,1,0,0,0
29,5,182,9,0,0,146516,4,1,1,1,1,1,0,0,0
26,1,174,18,1,1,28034,3,0,1,0,1,1,0,0,0
28,2,178,22,1,0,31851,1,1,1,1,1,0,0,1,0
26,0,187,10,1,0,126760,3,1,1,0,0,1,1,1,0
24,2,183,34,1,1,47836,4,0,1,1,0,1,1,1,0
24,1,163,12,1,1,27012,2,0,0,1,1,0,0,1,0
25,4,165,22,1,0,30422,1,1,0,1,0,1,1,0,0
30,2,172,33,1,1,48558,0,1,1,1,0,1,0,1,0
22,2,179,30,0,1,27311,1,0,1,0,0,1,0,1,0
30,0,181,8,0,1,74164,3,0,1,0,1,0,0,0,0
27,2,179,33,1,0,61237,2,1,0,0,1,0,1,1,0
29,1,162,35,0,1,131174,4,1,0,1,1,1,0,0,1
23,3,173,19,1,0,31270,5,0,0,0,0,1,0,1,0
23,4,161,12,1,0,90773,1,1,0,0,0,0,0,0,0
24,4,160,22,1,0,145696,5,1,1,0,1,0,0,1,1
27,0,180,33,1,1,42853,4,0,0,1,1,1,1,1,0
27,2,189,24,1,0,112429,5,1,0,0,0,1,1,1,1
25,3,182,11,1,1,101627,0,1,0,0,0,1,1,1,1
28,0,185,16,0,1,57132,2,0,1,0,1,0,1,0,0
26,5,160,21,1,0,147973,4,0,1,1,0,1,0,0,0
24,3,164,27,1,0,149668,0,0,1,0,0,0,0,0,0
29,4,177,20,1,1,139944,3,1,1,1,1,1,1,1,1
23,3,162,12,1,0,86433,2,0,0,1,1,0,1,1,0
23,1,183,32,1,0,124765,1,1,1,1,0,1,0,0,0
23,5,173,31,0,1,139696,0,0,0,1,0,1,0,1,0
27,5,177,21,1,0,128803,4,1,0,0,1,1,0,1,1
26,1,162,9,0,1,144995,0,1,0,1,1,0,1,1,1
30,3,169,22,1,1,112277,2,0,1,0,0,0,0,1,0
28,2,163,32,1,1,36027,3,0,1,0,1,1,1,1,0
23,2,175,16,0,0,90551,2,1,1,1,0,1,1,0,0
30,0,161,23,0,0,112582,4,0,0,0,1,1,1,1,0
28,2,174,13,1,0,70692,3,1,1,1,1,0,0,1,0
29,3,174,8,0,1,37225,5,1,1,1,0,0,1,0,0
23,5,178,11,0,1,110308,4,1,1,1,0,0,0,1,1
27,1,171,29,0,0,116083,5,0,0,1,0,0,0,1,0
22,3,173,29,0,1,107724,2,1,0,0,1,1,0,0,1
27,2,190,24,0,1,77760,2,0,1,1,1,1,0,1,0
22,5,187,9,0,1,74745,3,1,0,0,1,0,0,1,1
25,3,175,29,1,0,44947,5,0,1,1,1,0,0,1,0
25,3,161,11,0,0,47689,1,0,1,0,1,0,0,1,0
24,2,174,32,0,0,37530,4,0,0,0,0,0,0,0,0
22,3,174,25,0,1,120131,5,0,0,0,1,1,1,0,1
26,1,171,25,0,1,129528,1,1,1,0,0,1,0,0,1
28,0,181,30,0,1,87129,3,1,1,1,1,1,0,1,0
29,2,189,9,0,1,101873,1,1,0,0,1,0,1,0,1
24,3,189,21,1,1,147262,5,1,0,1,1,1,0,1,1
23,4,182,35,0,0,146734,5,0,0,0,0,0,0,1,1
27,0,189,13,1,1,106474,1,1,0,0,1,0,0,1,1
25,3,179,31,0,1,48205,0,0,1,1,0,0,1,1,0
22,1,161,13,1,1,41881,0,0,0,1,0,1,0,0,0
30,3,188,17,0,1,37358,2,1,1,1,0,0,0,1,0
23,2,181,20,0,1,43658,5,1,0,1,1,1,1,0,0
26,5,189,17,1,0,90828,4,0,0,1,0,1,1,1,0
22,2,167,33,0,1,34788,1,0,1,0,1,1,0,1,0
23,4,175,19,1,0,113485,1,0,0,1,1,0,0,1,0
26,4,161,16,1,0,32523,2,0,0,0,1,0,1,1,0
23,4,173,23,0,0,99213,0,0,1,0,0,1,0,1,0
24,2,187,8,1,0,78895,0,1,0,1,1,1,0,0,0
27,0,177,12,0,1,129232,3,0,0,1,0,1,1,0,0
25,0,180,15,0,1,113593,4,1,1,1,1,0,1,1,1
23,4,163,19,0,0,56252,5,0,0,1,0,0,1,1,0
24,1,160,20,0,0,50945,0,1,1,1,0,1,1,0,0
26,1,164,26,1,1,71540,3,1,1,1,0,0,1,1,0
22,3,176,10,1,0,124995,1,1,0,1,1,0,0,1,0
23,4,175,27,0,0,39918,5,0,0,1,1,1,1,0,0
28,2,182,33,1,1,103376,2,0,0,0,0,0,0,0,0
27,3,181,14,1,0,58094,5,1,1,1,0,1,1,1,0
27,5,168,24,1,1,111459,4,0,1,0,1,1,0,0,1
23,5,184,34,0,0,114850,5,1,0,0,1,1,1,0,1
25,5,172,21,0,0,122524,2,1,0,0,0,0,1,1,0
29,0,173,19,1,0,25974,1,0,1,1,0,0,1,0,0
28,5,178,35,1,1,113522,1,0,0,1,0,1,1,1,0
23,1,162,25,1,0,123097,5,0,0,0,0,0,1,0,0
22,3,173,13,0,1,121970,1,1,1,0,1,0,0,0,1
29,1,190,14,1,0,66764,0,1,1,0,0,1,0,1,0
29,5,179,28,1,1,105152,3,0,1,1,1,1,0,1,0
28,2,173,15,1,1,140713,0,0,1,1,1,1,1,1,0
27,0,170,35,0,1,110335,0,0,0,1,0,1,1,1,0
25,3,188,30,0,1,135791,4,0,1,1,1,0,0,0,1
24,1,190,12,1,0,129233,4,0,0,1,0,0,1,1,0
24,2,165,13,1,0,90985,3,1,0,1,1,0,1,0,0
28,2,164,31,0,0,73301,2,1,0,0,1,0,0,1,0
29,0,169,25,0,0,101413,0,1,0,1,1,0,0,0,0
30,4,178,26,0,0,128913,4,1,1,1,0,0,0,1,0
29,1,186,34,1,1,138538,5,1,0,0,1,0,1,0,1
25,2,160,16,1,1,85322,0,0,1,0,0,0,0,0,0
24,2,190,20,0,0,104637,3,0,1,1,0,1,0,0,0
27,2,190,30,1,1,118190,0,0,1,1,1,0,1,0,0
29,4,162,20,1,1,56900,2,1,0,1,1,0,1,1,0
25,4,174,21,1,1,89682,0,1,1,1,1,0,0,1,0
25,5,187,18,0,1,68588,1,0,1,1,0,0,0,1,0
30,4,189,12,1,1,91848,2,0,1,1,1,0,1,0,0
27,4,177,15,0,0,52174,0,0,1,0,1,0,0,1,0
28,5,161,26,0,1,127488,1,1,1,0,0,1,1,0,1
29,5,167,35,0,0,134209,0,0,1,0,0,1,0,0,0
22,4,172,25,1,0,66163,3,0,1,0,1,1,1,0,0
25,1,190,29,1,0,96970,0,1,1,0,0,1,0,1,0
22,3,161,34,0,1,85954,5,1,1,1,1,0,1,1,1
30,4,189,11,1,0,49829,5,1,0,1,1,0,0,0,0
22,0,184,9,1,0,81557,0,1,0,1,0,1,0,0,0
26,3,187,27,1,1,72636,0,1,0,1,0,0,1,0,0
27,3,174,9,0,1,104391,5,0,0,1,0,1,0,1,0
23,2,181,29,0,0,47120,5,0,1,0,0,1,1,0,0
28,4,186,17,1,1,86468,2,1,0,1,0,1,1,0,0
22,1,172,13,1,1,94001,3,1,1,0,0,1,0,0,1
28,3,189,31,1,1,30875,2,1,1,0,1,0,0,1,0
30,5,162,26,1,1,129303,5,0,1,0,1,0,1,0,1
24,2,175,35,1,1,102972,4,1,1,1,0,0,1,1,1
30,3,190,29,1,0,125834,3,1,0,1,1,1,0,0,0
27,3,166,15,0,1,146523,0,1,0,0,0,0,1,1,1
30,1,164,16,1,1,53250,5,0,1,0,0,1,1,0,0
27,5,160,12,1,0,128977,0,1,0,1,1,0,1,0,0
23,0,188,12,0,1,113378,3,0,0,1,1,0,0,1,0
27,3,167,11,0,0,44008,3,0,1,1,0,0,1,1,0
28,2,177,21,0,1,70924,4,1,0,0,1,1,1,1,1
30,3,179,9,0,1,62698,3,1,0,1,0,0,1,1,0
25,4,188,10,1,1,78997,3,0,1,1,1,0,1,0,0
29,1,187,23,1,1,108733,1,0,0,1,0,1,1,1,0
30,0,188,30,0,1,56827,5,0,1,0,0,0,0,0,0
25,3,172,24,0,1,105304,2,1,1,0,0,1,1,1,1
23,0,161,33,0,1,44019,0,1,1,0,1,0,1,0,0
26,5,163,18,1,0,79368,3,1,0,0,0,1,0,1,0
29,0,183,18,1,0,26960,4,0,1,1,0,0,0,0,0
26,5,164,26,1,0,36990,3,1,0,1,1,1,1,1,0
28,5,174,18,1,1,39614,5,0,1,1,0,1,0,1,0
24,3,187,9,0,1,99619,4,0,0,1,1,0,1,1,0
26,5,167,27,0,1,42405,5,0,0,0,1,0,1,0,0
28,4,174,8,1,0,105411,0,0,0,0,1,0,0,0,0
29,3,161,28,0,0,90850,5,1,1,1,0,1,0,0,0
28,2,190,20,1,1,127797,1,1,0,0,0,0,1,0,1
23,3,166,34,0,1,120738,2,0,0,1,1,0,0,1,0
27,2,177,35,0,0,60351,1,1,0,1,1,1,0,0,0
27,4,170,22,1,1,144465,4,0,1,0,0,0,0,0,1
29,0,177,33,1,1,119371,1,0,1,1,0,0,0,0,0
26,1,164,14,1,0,75865,4,0,1,1,1,0,0,1,0
28,5,165,29,0,1,31940,5,1,0,1,0,1,0,0,0
27,1,180,14,0,1,117441,4,1,0,1,0,1,0,0,1
25,1,173,14,0,1,48301,3,1,1,1,1,1,0,1,0
24,4,187,35,0,0,43670,4,0,0,1,0,1,0,1,0
22,3,171,19,0,0,129645,2,1,0,1,1,0,1,1,0
24,1,172,30,0,1,96432,1,1,0,1,0,0,0,1,0
22,5,170,18,0,1,120871,2,1,1,0,0,1,1,1,1
25,3,173,23,0,0,27412,5,0,1,1,0,1,0,1,0
28,0,164,29,1,0,131002,4,0,1,1,1,1,1,0,0
26,3,178,28,1,0,83776,1,0,0,0,0,0,0,1,0
25,3,166,35,1,0,67100,0,0,1,1,0,0,1,0,0
24,0,172,29,0,0,99992,2,1,1,1,1,0,0,1,0
27,5,168,21,0,1,65551,3,1,1,1,0,1,0,0,0
28,3,190,9,0,0,74022,3,1,0,1,1,0,0,0,0
30,3,172,8,1,0,110510,1,0,1,1,0,1,0,0,0
28,5,165,17,1,0,35471,5,1,1,1,0,1,1,1,0
23,1,169,24,1,0,54449,3,1,0,0,0,0,1,0,0
30,2,170,15,1,0,59553,1,0,0,1,1,1,0,1,0
28,5,171,33,0,1,81141,3,1,0,0,1,1,1,1,1
26,0,187,17,0,0,137370,5,0,0,0,0,1,0,0,1
28,0,173,10,0,0,74697,4,0,1,1,1,1,1,1,0
28,1,170,27,0,1,47133,3,1,0,1,1,0,0,0,0
23,1,162,31,1,0,146754,2,1,1,0,1,1,0,1,1
23,4,163,23,0,1,89303,2,1,0,0,0,0,0,0,1
29,5,167,12,1,1,107593,5,1,1,1,1,1,0,0,1
27,0,189,32,1,1,51149,3,0,0,0,0,0,1,0,0
23,3,181,23,1,0,45405,4,1,0,1,1,0,1,1,0
27,1,176,34,0,0,41861,2,1,0,0,1,1,0,0,0
30,3,161,9,1,0,114167,5,0,1,1,0,0,1,0,0
30,5,181,20,0,0,35543,3,1,0,0,0,0,1,1,0
29,4,179,28,0,1,112930,2,1,1,1,0,1,1,0,0
23,4,170,8,0,0,51372,4,1,0,1,1,1,0,1,0
25,3,171,32,0,1,110420,1,1,1,0,1,1,0,0,1
24,1,180,14,0,0,35014,1,0,1,1,1,0,1,1,0
23,3,160,13,0,1,134584,4,1,1,1,0,0,1,0,1
30,5,187,27,0,0,95511,3,1,1,0,1,1,1,1,0
29,0,179,16,1,0,118195,5,0,0,0,1,1,0,0,0
24,2,184,32,1,1,36923,5,0,1,0,1,0,0,0,0
24,1,167,32,0,0,88292,0,1,1,0,1,0,0,1,0
24,1,183,17,1,0,146947,5,0,0,0,0,0,1,0,1
28,5,172,9,1,0,27141,4,0,1,0,0,1,1,1,0
27,3,190,26,1,0,40259,1,1,1,0,1,1,1,0,0
24,0,170,33,0,0,39973,0,0,1,0,0,1,0,1,0
26,3,179,18,1,1,105984,0,1,0,0,0,0,1,1,1
30,4,171,12,0,0,66882,5,1,0,1,1,1,1,1,0
25,2,190,17,1,0,125690,1,1,1,1,1,1,0,0,0
26,0,182,13,0,1,47728,1,1,1,1,1,0,0,1,0
28,2,174,18,1,1,110052,3,0,0,1,1,0,1,0,0
27,0,166,9,1,0,53063,5,1,0,0,1,1,1,0,0
29,5,179,32,1,0,125348,0,1,1,0,0,1,0,1,0
28,3,171,21,0,1,96591,5,0,1,1,1,1,1,1,0
28,3,173,24,0,0,69066,3,0,0,0,0,0,0,1,0
24,4,171,15,0,0,129112,5,0,1,0,0,1,0,0,0
27,3,177,10,1,1,60392,0,0,0,1,0,1,1,1,0
27,3,183,30,1,1,87077,3,1,0,0,1,0,0,0,1
22,5,175,30,1,0,116428,4,0,1,0,0,1,0,0,0
25,1,172,28,0,0,132789,0,0,0,1,1,1,1,1,0
30,1,169,33,0,0,118343,2,0,0,1,1,1,0,1,0
29,4,162,22,0,0,98375,2,1,0,1,0,0,0,0,0
30,1,168,21,1,1,61305,3,0,1,0,1,0,0,1,0
26,2,166,8,1,1,121443,5,0,1,0,0,0,1,1,1
22,2,160,27,1,0,35506,2,1,0,0,1,0,0,0,0
30,5,173,10,1,0,58956,2,0,0,1,1,1,0,0,0
22,1,187,29,1,1,71551,1,0,0,1,1,0,1,1,0
30,5,183,19,1,1,51901,0,0,1,0,1,1,1,1,0
30,5,188,13,1,1,80924,5,1,0,0,0,0,1,1,1
22,2,177,19,1,1,65079,0,0,1,0,0,0,0,0,0
30,4,178,14,1,1,143860,1,1,1,1,0,0,0,0,1
28,3,181,17,1,1,137615,1,0,1,1,0,0,1,1,0
22,1,182,34,1,1,121200,4,1,0,1,1,1,1,0,1
22,5,169,27,0,0,99034,4,0,0,0,0,0,0,1,0
26,0,169,18,1,0,108193,3,0,1,1,0,0,0,0,0
24,5,164,20,0,0,38128,2,1,1,0,0,1,1,1,0
25,5,175,21,1,0,108193,1,0,1,0,1,0,0,0,0
28,3,170,23,0,1,44217,3,0,1,1,1,1,1,1,0
23,1,169,19,1,1,66701,4,0,1,1,0,1,1,1,0
22,3,165,27,1,1,106013,4,0,1,0,1,1,1,1,1
23,0,184,9,0,1,100592,1,1,1,1,0,1,0,0,0
25,1,190,32,0,1,82140,5,1,1,0,1,0,0,0,1
23,5,189,20,0,1,112781,3,1,0,0,0,0,0,1,1
25,2,185,9,0,0,79904,4,1,1,0,0,0,1,0,0
29,2,173,8,0,0,73155,3,1,1,1,0,0,0,0,0
30,4,184,31,1,1,62468,4,0,0,1,0,0,1,1,0
25,1,175,10,0,0,50026,2,1,1,0,1,0,0,1,0
28,0,187,12,0,0,125644,3,1,1,0,1,0,1,0,0
26,3,188,23,1,0,134674,4,1,0,1,0,0,1,1,0
30,4,163,22,0,1,149254,5,0,1,1,1,1,0,0,1
28,1,162,29,0,0,41193,2,0,0,1,1,0,0,1,0
25,4,188,26,0,1,42615,3,0,0,1,0,1,0,1,0
22,3,172,22,0,0,74461,3,1,0,1,0,1,0,1,0
22,4,179,20,0,0,31151,4,0,1,1,0,1,0,1,0
27,2,180,20,1,1,117877,1,0,0,0,1,1,0,1,0
28,5,186,19,0,0,57295,0,1,1,0,0,1,1,0,0
23,3,160,28,0,1,76746,0,0,0,0,0,0,0,1,0
26,5,184,32,1,1,114569,2,1,1,1,1,1,1,0,0
27,1,168,34,1,0,143108,5,1,1,0,0,0,1,1,1
30,0,170,11,0,0,31868,0,1,0,0,1,1,1,1,0
28,1,164,20,1,1,75293,2,0,1,1,1,0,1,0,0
30,3,167,13,0,1,146637,0,0,1,0,1,1,1,1,1
24,4,181,21,0,0,38046,4,1,0,0,0,1,0,1,0
30,3,189,21,1,1,45059,1,1,1,0,1,1,0,0,0
29,4,168,16,0,0,43109,2,0,0,1,0,1,1,1,0
25,0,167,12,0,1,79430,2,0,1,1,1,1,0,1,0
27,1,166,19,0,0,44767,3,0,1,1,1,0,1,1,0
23,2,162,26,0,1,120717,3,1,1,1,0,1,1,1,1
30,1,164,8,0,1,113564,5,1,1,0,1,1,0,1,1
23,2,162,20,1,1,47773,2,1,0,0,0,0,0,1,0
23,4,160,25,0,0,54841,0,1,1,1,1,1,0,0,0
26,3,170,23,0,0,112045,2,1,0,1,1,1,1,0,0
28,1,178,27,1,1,54206,2,1,1,1,0,0,0,1,0
26,0,186,12,1,0,148541,3,1,1,0,1,0,1,1,1
23,1,174,17,1,1,52330,4,0,0,1,0,0,1,1,0
22,2,186,33,1,0,27257,0,1,1,0,0,1,0,1,0
22,4,163,29,1,1,125824,1,1,1,1,0,0,0,1,0
26,2,188,29,0,1,35869,3,1,0,0,1,1,0,0,1
26,4,167,8,0,0,104871,3,1,0,1,1,1,1,1,0
28,0,177,15,1,1,100012,2,1,0,0,0,1,0,0,1
23,1,168,11,0,1,87716,2,0,0,1,0,1,1,1,0
27,2,166,16,0,0,77149,2,0,0,0,0,0,1,0,0
23,4,160,30,0,1,63175,2,1,1,1,1,0,1,1,0
22,5,187,32,1,0,39437,4,0,0,1,1,0,0,1,0
30,2,187,28,1,1,35772,1,0,1,1,0,0,0,0,0
24,3,187,30,0,1,147734,2,1,1,1,0,0,0,0,1
26,0,166,31,1,0,52377,3,1,0,0,0,0,1,1,0
28,3,185,22,1,0,114713,0,1,0,0,0,1,1,1,0
27,5,180,34,0,0,80289,1,1,1,0,1,0,0,1,0
24,1,178,23,0,0,134634,3,1,1,0,1,0,1,1,1
24,4,166,19,1,0,116923,1,0,0,1,0,1,0,0,0
27,3,189,13,1,0,45058,5,1,1,0,1,1,0,1,0
23,5,160,12,1,1,25256,3,0,0,1,1,0,0,0,0
29,0,190,19,1,1,62570,4,0,1,1,1,1,0,0,0
25,0,178,26,1,1,31573,2,1,0,1,0,0,0,1,0
29,3,166,28,1,0,129296,0,1,0,0,0,1,0,0,0
30,0,188,16,1,1,108093,1,0,1,0,0,0,1,1,0
26,3,171,12,1,1,94404,3,1,1,0,1,1,1,0,1
23,0,164,32,1,0,115405,1,0,0,1,0,0,0,0,0
23,0,176,16,1,1,63563,1,1,0,0,1,0,0,1,1
23,3,187,26,0,1,48219,1,1,0,1,1,1,1,0,0
24,3,165,33,1,1,64632,1,1,0,1,0,1,1,0,0
28,2,188,33,1,0,54613,4,1,0,0,0,0,0,0,0
28,0,181,22,1,0,52831,2,0,0,1,0,0,0,1,0
23,2,171,28,1,0,76741,4,1,0,1,0,1,1,0,0
27,1,163,19,1,0,27951,0,0,1,1,0,0,1,0,0
25,1,166,30,0,0,144229,2,0,0,0,0,0,0,0,0
26,0,186,25,0,1,52981,4,1,1,0,1,1,1,0,1
25,1,189,15,0,1,148175,1,0,1,1,0,1,1,1,0
26,3,171,14,1,0,32624,5,0,1,0,1,0,0,1,0
27,3,170,27,1,0,44794,4,1,0,0,1,0,0,1,0
23,3,181,18,0,1,44146,0,0,0,1,1,0,1,1,0
22,0,183,29,0,0,89945,2,1,0,1,1,0,1,1,0
24,5,172,14,1,0,110909,1,0,1,1,0,1,1,0,0
28,3,170,18,0,0,137980,0,1,1,0,1,1,0,0,1
28,1,176,26,1,0,88005,2,1,0,0,1,1,0,0,0
29,5,162,35,0,1,145234,1,1,1,1,0,1,0,0,1
22,3,164,24,1,1,49668,5,0,1,1,1,1,1,1,0
27,3,171,34,1,1,138738,2,1,0,0,1,1,1,1,1
22,1,181,32,0,1,119862,1,0,0,1,0,1,1,0,0
27,1,185,11,0,1,93048,5,1,0,1,0,0,0,0,1
28,1,166,26,0,0,81077,5,1,1,0,0,0,1,1,0
26,5,186,34,1,1,125194,4,0,1,1,0,1,0,0,0
26,2,177,17,0,0,101852,3,0,0,1,0,0,1,0,0
25,4,166,9,0,1,77898,4,1,0,0,0,0,1,1,1
28,4,174,24,1,1,77042,4,1,1,1,1,0,0,0,0
24,5,163,24,0,0,45854,0,0,1,1,0,0,1,0,0
24,0,179,21,1,0,66535,4,0,1,0,1,1,1,1,0
22,4,169,13,0,1,101983,4,1,0,1,1,0,1,0,1
23,4,168,33,0,0,62640,3,1,1,1,0,1,1,1,0
25,4,161,34,1,0,43138,3,0,0,1,1,0,0,1,0
24,1,165,30,1,1,50339,3,1,0,0,1,0,0,0,1
27,5,189,18,1,0,25413,0,1,1,1,1,1,0,1,0
28,4,188,10,1,0,34239,1,0,1,0,0,0,1,1,0
27,4,178,20,0,1,74114,4,0,1,1,1,1,1,1,0
29,0,163,8,1,0,58724,2,1,1,1,0,1,0,0,0
29,5,185,11,1,1,139790,5,1,1,1,0,0,0,1,1
29,5,171,11,1,1,119094,4,1,0,0,0,0,0,0,1
23,5,183,15,0,1,33513,3,1,1,0,1,0,1,0,1
27,0,187,9,0,1,53021,0,0,0,0,0,1,0,1,0
26,4,180,23,0,1,70152,3,0,0,0,0,0,1,0,0
23,2,164,30,1,1,112962,3,0,0,0,1,1,1,0,1
30,2,174,18,1,0,140523,2,0,1,0,0,0,0,0,0
24,2,175,28,0,0,116951,0,0,0,0,1,1,1,0,0
30,2,167,23,0,0,38478,1,0,1,0,1,1,0,0,0
